CIDADE,DATA_COMUNICACAO_BO,FLAG_STATUS,VIOLENCIA_DOMESTICA,RUBRICA,DESCR_SUBTIPOLOCAL,DESCR_RELACIONAMENTO,IDADE_PESSOA,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
AMERICO BRASILIENSE                     ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),VIA PÚBLICA,NENHUMA RELACAO                         ,27,BALCONISTA                    ,2 Grau completo                         
OLIMPIA                                 ,2019-03-07,Consumado,,Injúria (art. 140),CASA,,65,PENSIONISTA                   ,
ARARAQUARA                              ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,28,DESEMPREGADO(A)               ,Superior incompleto                     
VIRADOURO                               ,2019-03-07,Consumado,,Injúria (art. 140),CASA,,18,MONITOR(A)                    ,1 Grau completo                         
FRANCA                                  ,2019-03-07,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,29,VENDEDOR(A)                   ,2 Grau completo                         
ARARAQUARA                              ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,28,DESEMPREGADO(A)               ,Superior incompleto                     
GUAIRA                                  ,2019-03-07,Consumado,,Dano (art. 163),VIA PÚBLICA,,34,AUXILIAR DE COZINHA           ,
MONTE AZUL PAULISTA                     ,2019-03-07,Consumado,,Ato obsceno (art.233),VIA PÚBLICA,,11,ESTUDANTE                     ,1 Grau incompleto                       
ARARAQUARA                              ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Dano (art. 163),CASA,UNIAO ESTAVEL                           ,28,DESEMPREGADO(A)               ,Superior incompleto                     
MONTE AZUL PAULISTA                     ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,ENVOLVIMENTO AMOROSO                    ,31,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
CANDIDO RODRIGUES                       ,2019-03-07,Consumado,,Injúria (art. 140),VIA PÚBLICA,,17,ESTUDANTE                     ,
SEVERINIA                               ,2019-03-07,Consumado,,Ameaça (art. 147),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,,45,FUNCION.PUBLICO MUNICIPAL     ,2 Grau completo                         
SEVERINIA                               ,2019-03-07,Consumado,,Injúria (art. 140),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,,45,FUNCION.PUBLICO MUNICIPAL     ,2 Grau completo                         
IBATE                                   ,2019-03-07,Consumado,,Injúria (art. 140),CASA,,47,TECNICO EM ENFERMAGEM         ,2 Grau completo                         
S.JOAQUIM DA BARRA                      ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,39,FUNCION.PUBLICO MUNICIPAL     ,Superior completo                       
S.JOAQUIM DA BARRA                      ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,39,FUNCION.PUBLICO MUNICIPAL     ,Superior completo                       
RIBEIRAO PRETO                          ,2019-03-07,Consumado,,Ameaça (art. 147),LOJA DE INFORMÁTICA E SUPRIMENTOS,,28,CONSULTOR(A)                  ,2 Grau completo                         
S.CARLOS                                ,2019-03-07,Consumado,,Lesão corporal (art. 129),CASA,,22,OPERADOR DE CAIXA             ,
RIBEIRAO PRETO                          ,2019-03-07,Consumado,,Difamação (art. 139),LOJA DE INFORMÁTICA E SUPRIMENTOS,,28,CONSULTOR(A)                  ,2 Grau completo                         
ARARAQUARA                              ,2019-03-07,Consumado,,Ameaça (art. 147),ADVOCACIA-OUTROS,,35,COMERCIANTE                   ,2 Grau completo                         
CAJOBI                                  ,2019-03-07,Consumado,,Ameaça (art. 147),OUTROS,,39,,
S.SIMAO                                 ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Dano (art. 163),BOUTIQUES,ENVOLVIMENTO AMOROSO                    ,30,OPERADOR DE CAIXA             ,2 Grau completo                         
OLIMPIA                                 ,2019-03-07,Consumado,,Ameaça (art. 147),CASA,,65,PENSIONISTA                   ,
BATATAIS                                ,2019-03-07,Consumado,,Homicídio culposo na direção de veículo automotor (Art. 302),VIA PÚBLICA,,37,,Superior completo                       
OLIMPIA                                 ,2019-03-07,Consumado,,Ameaça (art. 147),CASA,,21,,
ARARAQUARA                              ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),OUTROS,UNIAO ESTAVEL                           ,35,ADMINISTRADOR DE EMPRESAS     ,Superior completo                       
AMERICO BRASILIENSE                     ,2019-03-07,Consumado,,A.I.-Lesão corporal (art. 129),ORFANATO-OUTROS,,40,AJUDANTE GERAL                ,2 Grau completo                         
AMERICO BRASILIENSE                     ,2019-03-07,Consumado,,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,29,PRENDAS DOMESTICAS            ,1 Grau completo                         
AMERICO BRASILIENSE                     ,2019-03-07,Consumado,,Lesão corporal (art 129 § 9º),CASA,UNIAO ESTAVEL                           ,29,PRENDAS DOMESTICAS            ,1 Grau completo                         
IBITINGA                                ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,ENVOLVIMENTO AMOROSO                    ,50,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
IBITINGA                                ,2019-03-07,Consumado,,Lesão corporal (art. 129),CASA,,43,COMERCIANTE                   ,2 Grau incompleto                       
IBITINGA                                ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,"Divulgação de cena de estupro e imagens de nudez, sexo ou pornografia(Art.218-C)",VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,22,PROPRIETARIO(A)               ,2 Grau completo                         
IBITINGA                                ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Dano (art. 163),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,22,PROPRIETARIO(A)               ,2 Grau completo                         
IBITINGA                                ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,22,PROPRIETARIO(A)               ,2 Grau completo                         
S.CARLOS                                ,2019-03-07,Consumado,,Dano (art. 163),OUTROS,,68,COMERCIANTE                   ,2 Grau completo                         
S.JOAQUIM DA BARRA                      ,2019-03-07,Consumado,,Injúria (art. 140),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,,23,MANICURE                      ,1 Grau incompleto                       
DOURADO                                 ,2019-03-07,Consumado,,Injúria (art. 140),VIA PÚBLICA,,20,ESTUDANTE                     ,
DOURADO                                 ,2019-03-07,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,20,ESTUDANTE                     ,
ARARAQUARA                              ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),APARTAMENTO,PARENTESCO                              ,40,COLETOR                       ,1 Grau completo                         
ARARAQUARA                              ,2019-03-07,Consumado,,Lesão corporal (art. 129),CASA,,24,GARÇON(ETE)                   ,2 Grau completo                         
ARARAQUARA                              ,2019-03-07,Consumado,,Injúria (art. 140),CASA,,24,GARÇON(ETE)                   ,2 Grau completo                         
ARARAQUARA                              ,2019-03-07,Consumado,,Ameaça (art. 147),CASA,,24,GARÇON(ETE)                   ,2 Grau completo                         
ARARAQUARA                              ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,58,FISIOTERAPEUTA                ,Superior incompleto                     
ARARAQUARA                              ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,58,FISIOTERAPEUTA                ,Superior incompleto                     
CASSIA DOS COQUEIROS                    ,2019-03-07,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,30,,2 Grau completo                         
CASSIA DOS COQUEIROS                    ,2019-03-07,Consumado,,Difamação (art. 139),VIA PÚBLICA,,30,,2 Grau completo                         
ARARAQUARA                              ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),OUTROS,UNIAO ESTAVEL                           ,35,ADMINISTRADOR DE EMPRESAS     ,Superior completo                       
ARARAQUARA                              ,2019-03-07,Consumado,VIOLÊNCIA DOMESTICA,Dano (art. 163),OUTROS,UNIAO ESTAVEL                           ,35,ADMINISTRADOR DE EMPRESAS     ,Superior completo                       
GUAIRA                                  ,2019-03-07,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,34,AUXILIAR DE COZINHA           ,
S.CARLOS                                ,2019-03-08,Consumado,,Ameaça (art. 147),CASA,,47,FAXINEIRO(A)                  ,
RIBEIRAO PRETO                          ,2019-03-08,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,CASAMENTO                               ,29,DESEMPREGADO(A)               ,
RIBEIRAO PRETO                          ,2019-03-08,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,29,DESEMPREGADO(A)               ,
RIBEIRAO PRETO                          ,2019-03-08,Consumado,,Ameaça (art. 147),CASA,,20,GERENTE DE VENDAS             ,
RIBEIRAO PRETO                          ,2019-03-08,Consumado,,Ameaça (art. 147),CASA,,49,COMERCIANTE                   ,
VISTA ALEGRE DO ALTO                    ,2019-03-08,Consumado,,Estupro de vulneravel (art.217-A),CASA-QUARTO/SUÍTE,,14,ESTUDANTE                     ,1 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-08,Consumado,,Injúria (art. 140),VIA PÚBLICA,,48,ADMINISTRADOR(A)              ,
S.CARLOS                                ,2019-03-08,Consumado,,Difamação (art. 139),CASA,,47,PROFESSOR(A)                  ,Superior completo                       
S.CARLOS                                ,2019-03-08,Consumado,,Injúria (art. 140),CASA,,44,,
S.CARLOS                                ,2019-03-08,Consumado,,Ameaça (art. 147),CASA,,44,,
IBATE                                   ,2019-03-08,Consumado,,Injúria (art. 140),CASA,,35,PANFLETEIRO                   ,1 Grau incompleto                       
IBATE                                   ,2019-03-08,Consumado,,Ameaça (art. 147),CASA,,35,PANFLETEIRO                   ,1 Grau incompleto                       
IBATE                                   ,2019-03-08,Consumado,VIOLÊNCIA DOMESTICA,Art. 213 - Estupro,CASA,PARENTESCO                              ,24,,1 Grau completo                         
S.CARLOS                                ,2019-03-08,Consumado,,Injúria (art. 140),CASA,,39,NUTRICIONISTA                 ,Superior completo                       
RIBEIRAO PRETO                          ,2019-03-08,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,48,ADMINISTRADOR(A)              ,
PITANGUEIRAS                            ,2019-03-08,Consumado,,Maus-tratos (art. 136),CASA,,15,,
IPUA                                    ,2019-03-08,Consumado,,Ameaça (art. 147),POSTO DE GASOLINA,,30,,
ARARAQUARA                              ,2019-03-08,Consumado,,Ameaça (art. 147),CASA,,24,AUTONOMO(A)                   ,
IBITINGA                                ,2019-03-08,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,65,APOSENTADO(A)                 ,1 Grau incompleto                       
S.CARLOS                                ,2019-03-08,Consumado,,Ameaça (art. 147),CASA,,19,ESTUDANTE                     ,2 Grau completo                         
S.CARLOS                                ,2019-03-08,Consumado,,Difamação (art. 139),CASA,,19,ESTUDANTE                     ,2 Grau completo                         
PRADOPOLIS                              ,2019-03-08,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,PARENTESCO                              ,54,APOSENTADO(A)                 ,2 Grau completo                         
PRADOPOLIS                              ,2019-03-08,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,PARENTESCO                              ,9,ESTUDANTE                     ,1 Grau incompleto                       
SEVERINIA                               ,2019-03-08,Consumado,,Injúria (art. 140),VIA PÚBLICA,,32,PRENDAS DOMESTICAS            ,2 Grau incompleto                       
ITUVERAVA                               ,2019-03-08,Consumado,,Estupro de vulneravel (art.217-A),CASA,,10,ESTUDANTE                     ,
COLINA                                  ,2019-03-08,Consumado,,Lesão corporal (art. 129),POSTO DE SAÚDE,,50,FISIOTERAPEUTA                ,Superior completo                       
S.JOAQUIM DA BARRA                      ,2019-03-08,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,30,PRENDAS DOMESTICAS            ,1 Grau completo                         
GUARA                                   ,2019-03-08,Consumado,,Ameaça (art. 147),CASA,,39,AUXILIAR DE SERVIÇOS GERAIS   ,1 Grau completo                         
GUARA                                   ,2019-03-08,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),CASA,UNIAO ESTAVEL                           ,28,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
GUARA                                   ,2019-03-08,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,28,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
ARARAQUARA                              ,2019-03-08,Consumado,,Lesão corporal (art. 129),ENSINO MÉDIO,,45,PROFESSOR(A)                  ,Superior completo                       
TAIACU                                  ,2019-03-08,Consumado,,Difamação (art. 139),OUTROS,,43,FUNCION.PUBLICO MUNICIPAL     ,Superior completo                       
S.JOAQUIM DA BARRA                      ,2019-03-08,Consumado,,Injúria (art. 140),VIA PÚBLICA,,30,PRENDAS DOMESTICAS            ,1 Grau completo                         
TAIACU                                  ,2019-03-08,Consumado,,Ameaça (art. 147),CASA,,28,LAVRADOR(A)                   ,
MONTE ALTO                              ,2019-03-08,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,CASAMENTO                               ,29,AUXILIAR DE LIMPEZA           ,2 Grau incompleto                       
